,entity,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
4684,I66P16,237,50,79%,3,3,0%
4685,I66P17,237,50,79%,3,3,0%
4686,I66P18,237,50,79%,3,3,0%
4687,I66P19,237,50,79%,3,3,0%
4688,I66P20,237,50,79%,3,3,0%
4689,I66P21,237,50,79%,3,3,0%
4690,I66P22,237,50,79%,3,3,0%
4691,I66P23,237,50,79%,3,3,0%
4692,I66P24,237,50,79%,3,3,0%
4693,I66P25,237,50,79%,3,3,0%
4694,I66P26,237,50,79%,3,3,0%
4695,I66P27,237,50,79%,3,3,0%
4696,I66P28,237,50,79%,3,3,0%
4697,I66P29,237,50,79%,3,3,0%
4698,I66P30,237,50,79%,3,3,0%
4699,I66P31,237,50,79%,3,3,0%
4700,I66P32,237,50,79%,3,3,0%
4701,I66P33,237,50,79%,3,3,0%
4702,I66P34,237,50,79%,3,3,0%
4703,I66P35,237,50,79%,3,3,0%
4704,I66P36,237,50,79%,3,3,0%
4705,I67P00,81,50,38%,3,3,0%
4706,I67P01,81,50,38%,3,3,0%
4707,I67P02,81,50,38%,3,3,0%
4708,I67P03,81,50,38%,3,3,0%
4709,I67P04,81,50,38%,3,3,0%
4710,I67P05,81,50,38%,3,3,0%
4711,I67P06,81,50,38%,3,3,0%
4712,I67P07,81,50,38%,3,3,0%
4713,I67P08,81,50,38%,3,3,0%
4714,I67P09,81,50,38%,3,3,0%
4715,I67P10,81,50,38%,3,3,0%
4716,I67P11,81,50,38%,3,3,0%
4717,I67P12,81,50,38%,3,3,0%
4718,I67P13,81,50,38%,3,3,0%
4719,I67P14,81,50,38%,3,3,0%
4720,I67P15,81,50,38%,3,3,0%
4721,I67P16,81,50,38%,3,3,0%
4722,I67P17,81,50,38%,3,3,0%
4723,I67P18,81,50,38%,3,3,0%
4724,I67P19,81,50,38%,3,3,0%
4725,I67P20,81,50,38%,3,3,0%
4726,I67P21,81,50,38%,3,3,0%
4727,I67P22,81,50,38%,3,3,0%
4728,I67P23,81,50,38%,3,3,0%
4729,I67P24,81,50,38%,3,3,0%
4730,I67P25,81,50,38%,3,3,0%
4731,I67P26,81,50,38%,3,3,0%
4732,I67P27,81,50,38%,3,3,0%
4733,I67P28,81,50,38%,3,3,0%
4734,I67P29,81,50,38%,3,3,0%
4735,I67P30,81,50,38%,3,3,0%
4736,I67P31,81,50,38%,3,3,0%
4737,I67P32,81,50,38%,3,3,0%
4738,I67P33,81,50,38%,3,3,0%
4739,I67P34,81,50,38%,3,3,0%
4740,I68P00,15,15,0%,2,2,0%
4741,I68P01,15,15,0%,2,2,0%
4742,I68P02,15,15,0%,2,2,0%
4743,I68P03,15,15,0%,2,2,0%
4744,I68P04,15,15,0%,2,2,0%
4745,I68P05,15,15,0%,2,2,0%
4746,I68P06,15,15,0%,2,2,0%
4747,I68P07,15,15,0%,2,2,0%
4748,I68P08,15,15,0%,2,2,0%
4749,I68P09,15,15,0%,2,2,0%
4750,I68P10,15,15,0%,2,2,0%
4751,I68P11,15,15,0%,2,2,0%
4752,I68P12,15,15,0%,2,2,0%
4753,I68P13,15,15,0%,2,2,0%
4754,I68P14,15,15,0%,2,2,0%
4755,I68P15,15,15,0%,2,2,0%
4756,I68P16,15,15,0%,2,2,0%
4757,I68P17,15,15,0%,2,2,0%
4758,I68P18,15,15,0%,2,2,0%
4759,I68P19,15,15,0%,2,2,0%
4760,I68P20,15,15,0%,2,2,0%
4761,I68P21,15,15,0%,2,2,0%
4762,I68P22,15,15,0%,2,2,0%
4763,I68P23,15,15,0%,2,2,0%
4764,I69P00,8,8,0%,2,2,0%
4765,I69P01,8,8,0%,2,2,0%
4766,I69P02,8,8,0%,2,2,0%
4767,I69P03,8,8,0%,2,2,0%
4768,I69P04,8,8,0%,2,2,0%
4769,I69P05,8,8,0%,2,2,0%
4770,I69P06,8,8,0%,2,2,0%
4771,I69P07,8,8,0%,2,2,0%
4772,I69P08,8,8,0%,2,2,0%
4773,I69P09,8,8,0%,2,2,0%
4774,I69P10,8,8,0%,2,2,0%
4775,I69P11,8,8,0%,2,2,0%
4776,I69P12,8,8,0%,2,2,0%
4777,I69P13,8,8,0%,2,2,0%
4778,I69P14,8,8,0%,2,2,0%
4779,I69P15,8,8,0%,2,2,0%
4780,I69P16,8,8,0%,2,2,0%
4781,I69P17,8,8,0%,2,2,0%
4782,I69P18,8,8,0%,2,2,0%
4783,I69P19,8,8,0%,2,2,0%
4784,I69P20,8,8,0%,2,2,0%
4785,I69P21,8,8,0%,2,2,0%
4786,I69P22,8,8,0%,2,2,0%
4787,I69P23,8,8,0%,2,2,0%
4788,I69P24,8,8,0%,2,2,0%
4789,I69P25,8,8,0%,2,2,0%
4790,I69P26,8,8,0%,2,2,0%
4791,I69P27,8,8,0%,2,2,0%
4792,I69P28,8,8,0%,2,2,0%
4793,I69P29,8,8,0%,2,2,0%
4794,I69P30,8,8,0%,2,2,0%
4795,I69P31,8,8,0%,2,2,0%
4796,I69P32,8,8,0%,2,2,0%
4797,I69P33,8,8,0%,2,2,0%
4798,I69P34,8,8,0%,2,2,0%
4799,I69P35,8,8,0%,2,2,0%
4800,I69P36,8,8,0%,2,2,0%
4801,I69P37,8,8,0%,2,2,0%
4802,I69P38,8,8,0%,2,2,0%
4803,I69P39,8,8,0%,2,2,0%
4804,I69P40,8,8,0%,2,2,0%
4805,I69P41,8,8,0%,2,2,0%
4806,I69P42,8,8,0%,2,2,0%
4807,I69P43,8,8,0%,2,2,0%
4808,I69P44,8,8,0%,2,2,0%
4809,I69P45,8,8,0%,2,2,0%
4810,I69P46,8,8,0%,2,2,0%
4811,I69P47,8,8,0%,2,2,0%
4812,I69P48,8,8,0%,2,2,0%
4813,I69P49,8,8,0%,2,2,0%
4814,I69P50,8,8,0%,2,2,0%
4815,I69P51,8,8,0%,2,2,0%
4816,I69P52,8,8,0%,2,2,0%
4817,I69P53,8,8,0%,2,2,0%
4818,I69P54,8,8,0%,2,2,0%
4819,I69P55,8,8,0%,2,2,0%
4820,I69P56,8,8,0%,2,2,0%
4821,I69P57,8,8,0%,2,2,0%
4822,I69P58,8,8,0%,2,2,0%
4823,I69P59,8,8,0%,2,2,0%
4824,I69P60,8,8,0%,2,2,0%
4825,I69P61,8,8,0%,2,2,0%
4826,I69P62,8,8,0%,2,2,0%
4827,I69P63,8,8,0%,2,2,0%
4828,I69P64,8,8,0%,2,2,0%
4829,I69P65,8,8,0%,2,2,0%
4830,I69P66,8,8,0%,2,2,0%
4831,I69P67,8,8,0%,2,2,0%
4832,I69P68,8,8,0%,2,2,0%
4833,I69P69,8,8,0%,2,2,0%
4834,I69P70,8,8,0%,2,2,0%
4835,I69P71,8,8,0%,2,2,0%
4836,I69P72,8,8,0%,2,2,0%
4837,I69P73,8,8,0%,2,2,0%
4838,I69P74,8,8,0%,2,2,0%
4839,I69P75,8,8,0%,2,2,0%
4840,I69P76,8,8,0%,2,2,0%
4841,I69P77,8,8,0%,2,2,0%
4842,I69P78,8,8,0%,2,2,0%
4843,I69P79,8,8,0%,2,2,0%
4844,I69P80,8,8,0%,2,2,0%
4845,I69P81,8,8,0%,2,2,0%
4846,I69P82,8,8,0%,2,2,0%
4847,I69P83,8,8,0%,2,2,0%
4848,I69P84,8,8,0%,2,2,0%
4849,I69P85,8,8,0%,2,2,0%
4850,I69P86,8,8,0%,2,2,0%
4851,I69P87,8,8,0%,2,2,0%
4852,I69P88,8,8,0%,2,2,0%
4853,I69P89,8,8,0%,2,2,0%
4854,I69P90,8,8,0%,2,2,0%
4855,I69P91,8,8,0%,2,2,0%
4856,I69P92,8,8,0%,2,2,0%
4857,I69P93,8,8,0%,2,2,0%
4858,I69P94,8,8,0%,2,2,0%
4859,I69P95,8,8,0%,2,2,0%
4860,I70P00,42,42,0%,2,2,0%
4861,I70P01,42,42,0%,2,2,0%
4862,I70P02,42,42,0%,2,2,0%
4863,I70P03,42,42,0%,2,2,0%
4864,I70P04,42,42,0%,2,2,0%
4865,I70P05,42,42,0%,2,2,0%
4866,I70P06,42,42,0%,2,2,0%
4867,I70P07,42,42,0%,2,2,0%
4868,I70P08,42,42,0%,2,2,0%
4869,I70P09,42,42,0%,2,2,0%
4870,I70P10,42,42,0%,2,2,0%
4871,I70P11,42,42,0%,2,2,0%
4872,I70P12,42,42,0%,2,2,0%
4873,I70P13,42,42,0%,2,2,0%
4874,I70P14,42,42,0%,2,2,0%
4875,I70P15,42,42,0%,2,2,0%
4876,I70P16,42,42,0%,2,2,0%
4877,I70P17,42,42,0%,2,2,0%
4878,I70P18,42,42,0%,2,2,0%
4879,I70P19,42,42,0%,2,2,0%
4880,I70P20,42,42,0%,2,2,0%
4881,I70P21,42,42,0%,2,2,0%
4882,I70P22,42,42,0%,2,2,0%
4883,I70P23,42,42,0%,2,2,0%
4884,I70P24,42,42,0%,2,2,0%
4885,I70P25,42,42,0%,2,2,0%
4886,I70P26,42,42,0%,2,2,0%
4887,I70P27,42,42,0%,2,2,0%
4888,I70P28,42,42,0%,2,2,0%
4889,I70P29,42,42,0%,2,2,0%
4890,I70P30,42,42,0%,2,2,0%
4891,I70P31,42,42,0%,2,2,0%
4892,I70P32,42,42,0%,2,2,0%
4893,I70P33,42,42,0%,2,2,0%
4894,I70P34,42,42,0%,2,2,0%
4895,I70P35,42,42,0%,2,2,0%
4896,I70P36,42,42,0%,2,2,0%
4897,I70P37,42,42,0%,2,2,0%
4898,I70P38,42,42,0%,2,2,0%
4899,I70P39,42,42,0%,2,2,0%
4900,I70P40,42,42,0%,2,2,0%
4901,I70P41,42,42,0%,2,2,0%
4902,I70P42,42,42,0%,2,2,0%
4903,I70P43,42,42,0%,2,2,0%
4904,I70P44,42,42,0%,2,2,0%
4905,I70P45,42,42,0%,2,2,0%
4906,I70P46,42,42,0%,2,2,0%
4907,I70P47,42,42,0%,2,2,0%
4908,I70P48,42,42,0%,2,2,0%
4909,I70P49,42,42,0%,2,2,0%
4910,I70P50,42,42,0%,2,2,0%
4911,I70P51,42,42,0%,2,2,0%
4912,I70P52,42,42,0%,2,2,0%
4913,I70P53,42,42,0%,2,2,0%
4914,I70P54,42,42,0%,2,2,0%
4915,I70P55,42,42,0%,2,2,0%
4916,I70P56,42,42,0%,2,2,0%
4917,I70P57,42,42,0%,2,2,0%
4918,I70P58,42,42,0%,2,2,0%
4919,I70P59,42,42,0%,2,2,0%
4920,I70P60,42,42,0%,2,2,0%
4921,I70P61,42,42,0%,2,2,0%
4922,I70P62,42,42,0%,2,2,0%
4923,I70P63,42,42,0%,2,2,0%
4924,I70P64,42,42,0%,2,2,0%
4925,I70P65,42,42,0%,2,2,0%
4926,I70P66,42,42,0%,2,2,0%
4927,I70P67,42,42,0%,2,2,0%
4928,I70P68,42,42,0%,2,2,0%
4929,I70P69,42,42,0%,2,2,0%
4930,I70P70,42,42,0%,2,2,0%
4931,I70P71,42,42,0%,2,2,0%
4932,I70P72,42,42,0%,2,2,0%
4933,I70P73,42,42,0%,2,2,0%
4934,I70P74,42,42,0%,2,2,0%
4935,I70P75,42,42,0%,2,2,0%
4936,I70P76,42,42,0%,2,2,0%
4937,I70P77,42,42,0%,2,2,0%
4938,I70P78,42,42,0%,2,2,0%
4939,I70P79,42,42,0%,2,2,0%
4940,I70P80,42,42,0%,2,2,0%
4941,I70P81,42,42,0%,2,2,0%
4942,I70P82,42,42,0%,2,2,0%
4943,I70P83,42,42,0%,2,2,0%
4944,I70P84,42,42,0%,2,2,0%
4945,I70P85,42,42,0%,2,2,0%
4946,I70P86,42,42,0%,2,2,0%
4947,I70P87,42,42,0%,2,2,0%
4948,I70P88,42,42,0%,2,2,0%
4949,I70P89,42,42,0%,2,2,0%
4950,I70P90,42,42,0%,2,2,0%
4951,I70P91,42,42,0%,2,2,0%
4952,I70P92,42,42,0%,2,2,0%
4953,I70P93,42,42,0%,2,2,0%
4954,I70P94,42,42,0%,2,2,0%
4955,I70P95,42,42,0%,2,2,0%
4956,I71P00,246,49,80%,2,2,0%
4957,I71P01,246,49,80%,2,2,0%
4958,I71P02,246,49,80%,2,2,0%
4959,I71P03,246,49,80%,2,2,0%
4960,I71P04,246,49,80%,2,2,0%
4961,I71P05,246,49,80%,2,2,0%
4962,I71P06,246,49,80%,2,2,0%
4963,I71P07,246,49,80%,2,2,0%
4964,I71P08,246,49,80%,2,2,0%
4965,I71P09,246,49,80%,2,2,0%
4966,I71P10,246,49,80%,2,2,0%
4967,I71P11,246,49,80%,2,2,0%
4968,I71P12,246,49,80%,2,2,0%
4969,I71P13,246,49,80%,2,2,0%
4970,I71P14,246,49,80%,2,2,0%
4971,I71P15,246,49,80%,2,2,0%
4972,I71P16,246,49,80%,2,2,0%
4973,I71P17,246,49,80%,2,2,0%
4974,I71P18,246,49,80%,2,2,0%
4975,I71P19,246,49,80%,2,2,0%
4976,I71P20,246,49,80%,2,2,0%
4977,I71P21,246,49,80%,2,2,0%
4978,I71P22,246,49,80%,2,2,0%
4979,I71P23,246,49,80%,2,2,0%
4980,I71P24,246,49,80%,2,2,0%
4981,I71P25,246,49,80%,2,2,0%
4982,I71P26,246,49,80%,2,2,0%
4983,I71P27,246,49,80%,2,2,0%
4984,I71P28,246,49,80%,2,2,0%
4985,I71P29,246,49,80%,2,2,0%
4986,I71P30,246,49,80%,2,2,0%
4987,I71P31,246,49,80%,2,2,0%
4988,I71P32,246,49,80%,2,2,0%
4989,I71P33,246,49,80%,2,2,0%
4990,I71P34,246,49,80%,2,2,0%
4991,I71P35,246,49,80%,2,2,0%
4992,I71P36,246,49,80%,2,2,0%
4993,I71P37,246,49,80%,2,2,0%
4994,I71P38,246,49,80%,2,2,0%
4995,I71P39,246,49,80%,2,2,0%
4996,I71P40,246,49,80%,2,2,0%
4997,I71P41,246,49,80%,2,2,0%
4998,I71P42,246,49,80%,2,2,0%
4999,I71P43,246,49,80%,2,2,0%
5000,I71P44,246,49,80%,2,2,0%
5001,I71P45,246,49,80%,2,2,0%
5002,I71P46,246,49,80%,2,2,0%
5003,I71P47,246,49,80%,2,2,0%
5004,I71P48,246,49,80%,2,2,0%
5005,I71P49,246,49,80%,2,2,0%
5006,I71P50,246,49,80%,2,2,0%
5007,I71P51,246,49,80%,2,2,0%
5008,I71P52,246,49,80%,2,2,0%
5009,I71P53,246,49,80%,2,2,0%
5010,I71P54,246,49,80%,2,2,0%
5011,I71P55,246,49,80%,2,2,0%
5012,I71P56,246,49,80%,2,2,0%
5013,I71P57,246,49,80%,2,2,0%
5014,I71P58,246,49,80%,2,2,0%
5015,I71P59,246,49,80%,2,2,0%
5016,I71P60,246,49,80%,2,2,0%
5017,I71P61,246,49,80%,2,2,0%
5018,I71P62,246,49,80%,2,2,0%
5019,I71P63,246,49,80%,2,2,0%
5020,I71P64,246,49,80%,2,2,0%
5021,I71P65,246,49,80%,2,2,0%
5022,I71P66,246,49,80%,2,2,0%
5023,I71P67,246,49,80%,2,2,0%
5024,I71P68,246,49,80%,2,2,0%
5025,I71P69,246,49,80%,2,2,0%
5026,I71P70,246,49,80%,2,2,0%
5027,I71P71,246,49,80%,2,2,0%
5028,I71P72,246,49,80%,2,2,0%
5029,I71P73,246,49,80%,2,2,0%
5030,I71P74,246,49,80%,2,2,0%
5031,I71P75,246,49,80%,2,2,0%
5032,I71P76,246,49,80%,2,2,0%
5033,I71P77,246,49,80%,2,2,0%
5034,I71P78,246,49,80%,2,2,0%
5035,I71P79,246,49,80%,2,2,0%
5036,I71P80,246,49,80%,2,2,0%
5037,I71P81,246,49,80%,2,2,0%
5038,I71P82,246,49,80%,2,2,0%
5039,I71P83,246,49,80%,2,2,0%
5040,I71P84,246,49,80%,2,2,0%
5041,I71P85,246,49,80%,2,2,0%
5042,I71P86,246,49,80%,2,2,0%
5043,I71P87,246,49,80%,2,2,0%
5044,I71P88,246,49,80%,2,2,0%
5045,I71P89,246,49,80%,2,2,0%
5046,I71P90,246,49,80%,2,2,0%
5047,I71P91,246,49,80%,2,2,0%
5048,I71P92,246,49,80%,2,2,0%
5049,I71P93,246,49,80%,2,2,0%
5050,I71P94,246,49,80%,2,2,0%
5051,I71P95,246,49,80%,2,2,0%
5052,I72P00,34,34,0%,2,2,0%
5053,I72P01,34,34,0%,2,2,0%
5054,I72P02,34,34,0%,2,2,0%
5055,I72P03,34,34,0%,2,2,0%
5056,I72P04,34,34,0%,2,2,0%
5057,I72P05,34,34,0%,2,2,0%
5058,I72P06,34,34,0%,2,2,0%
5059,I72P07,34,34,0%,2,2,0%
5060,I72P08,34,34,0%,2,2,0%
5061,I72P09,34,34,0%,2,2,0%
5062,I72P10,34,34,0%,2,2,0%
5063,I72P11,34,34,0%,2,2,0%
5064,I72P12,34,34,0%,2,2,0%
5065,I72P13,34,34,0%,2,2,0%
5066,I72P14,34,34,0%,2,2,0%
5067,I72P15,34,34,0%,2,2,0%
5068,I72P16,34,34,0%,2,2,0%
5069,I72P17,34,34,0%,2,2,0%
5070,I72P18,34,34,0%,2,2,0%
5071,I72P19,34,34,0%,2,2,0%
5072,I72P20,34,34,0%,2,2,0%
5073,I72P21,34,34,0%,2,2,0%
5074,I72P22,34,34,0%,2,2,0%
5075,I72P23,34,34,0%,2,2,0%
5076,I72P24,34,34,0%,2,2,0%
5077,I72P25,34,34,0%,2,2,0%
5078,I72P26,34,34,0%,2,2,0%
5079,I72P27,34,34,0%,2,2,0%
5080,I72P28,34,34,0%,2,2,0%
5081,I72P29,34,34,0%,2,2,0%
5082,I72P30,34,34,0%,2,2,0%
5083,I72P31,34,34,0%,2,2,0%
5084,I72P32,34,34,0%,2,2,0%
5085,I72P33,34,34,0%,2,2,0%
5086,I72P34,34,34,0%,2,2,0%
5087,I72P35,34,34,0%,2,2,0%
5088,I72P36,34,34,0%,2,2,0%
5089,I72P37,34,34,0%,2,2,0%
5090,I72P38,34,34,0%,2,2,0%
5091,I72P39,34,34,0%,2,2,0%
5092,I72P40,34,34,0%,2,2,0%
5093,I72P41,34,34,0%,2,2,0%
5094,I72P42,34,34,0%,2,2,0%
5095,I72P43,34,34,0%,2,2,0%
5096,I72P44,34,34,0%,2,2,0%
5097,I72P45,34,34,0%,2,2,0%
5098,I72P46,34,34,0%,2,2,0%
5099,I72P47,34,34,0%,2,2,0%
5100,I72P48,34,34,0%,2,2,0%
5101,I72P49,34,34,0%,2,2,0%
5102,I72P50,34,34,0%,2,2,0%
5103,I72P51,34,34,0%,2,2,0%
5104,I72P52,34,34,0%,2,2,0%
5105,I72P53,34,34,0%,2,2,0%
5106,I72P54,34,34,0%,2,2,0%
5107,I72P55,34,34,0%,2,2,0%
5108,I72P56,34,34,0%,2,2,0%
5109,I72P57,34,34,0%,2,2,0%
5110,I72P58,34,34,0%,2,2,0%
5111,I72P59,34,34,0%,2,2,0%
5112,I72P60,34,34,0%,2,2,0%
5113,I72P61,34,34,0%,2,2,0%
5114,I72P62,34,34,0%,2,2,0%
5115,I72P63,34,34,0%,2,2,0%
5116,I72P64,34,34,0%,2,2,0%
5117,I72P65,34,34,0%,2,2,0%
5118,I72P66,34,34,0%,2,2,0%
5119,I73P00,487,50,90%,3,3,0%
5120,I73P01,487,50,90%,3,3,0%
5121,I73P02,487,50,90%,3,3,0%
5122,I73P03,487,50,90%,3,3,0%
5123,I73P04,487,50,90%,3,3,0%
5124,I73P05,487,50,90%,3,3,0%
5125,I73P06,487,50,90%,3,3,0%
5126,I73P07,487,50,90%,3,3,0%
5127,I73P08,487,50,90%,3,3,0%
5128,I73P09,487,50,90%,3,3,0%
5129,I73P10,487,50,90%,3,3,0%
5130,I73P11,487,50,90%,3,3,0%
5131,I73P12,487,50,90%,3,3,0%
5132,I73P13,487,50,90%,3,3,0%
5133,I73P14,487,50,90%,3,3,0%
5134,I73P15,487,50,90%,3,3,0%
5135,I73P16,487,50,90%,3,3,0%
5136,I73P17,487,50,90%,3,3,0%
5137,I73P18,487,50,90%,3,3,0%
5138,I73P19,487,50,90%,3,3,0%
5139,I73P20,487,50,90%,3,3,0%
5140,I73P21,487,50,90%,3,3,0%
5141,I73P22,487,50,90%,3,3,0%
5142,I73P23,487,50,90%,3,3,0%
5143,I73P24,487,50,90%,3,3,0%
5144,I73P25,487,50,90%,3,3,0%
5145,I73P26,487,50,90%,3,3,0%
5146,I73P27,487,50,90%,3,3,0%
5147,I73P28,487,50,90%,3,3,0%
5148,I73P29,487,50,90%,3,3,0%
5149,I73P30,487,50,90%,3,3,0%
5150,I73P31,487,50,90%,3,3,0%
5151,I73P32,487,50,90%,3,3,0%
5152,I73P33,487,50,90%,3,3,0%
5153,I73P34,487,50,90%,3,3,0%
5154,I73P35,487,50,90%,3,3,0%
5155,I73P36,487,50,90%,3,3,0%
5156,I73P37,487,50,90%,3,3,0%
5157,I73P38,487,50,90%,3,3,0%
5158,I73P39,487,50,90%,3,3,0%
5159,I74P00,329,49,85%,3,3,0%
5160,I74P01,329,49,85%,3,3,0%
5161,I74P02,329,49,85%,3,3,0%
5162,I74P03,329,49,85%,3,3,0%
5163,I74P04,329,49,85%,3,3,0%
5164,I74P05,329,49,85%,3,3,0%
5165,I74P06,329,49,85%,3,3,0%
5166,I74P07,329,49,85%,3,3,0%
5167,I74P08,329,49,85%,3,3,0%
5168,I74P09,329,49,85%,3,3,0%
5169,I74P10,329,49,85%,3,3,0%
5170,I74P11,329,49,85%,3,3,0%
5171,I74P12,329,49,85%,3,3,0%
5172,I74P13,329,49,85%,3,3,0%
5173,I74P14,329,49,85%,3,3,0%
5174,I74P15,329,49,85%,3,3,0%
5175,I74P16,329,49,85%,3,3,0%
5176,I74P17,329,49,85%,3,3,0%
5177,I74P18,329,49,85%,3,3,0%
5178,I74P19,329,49,85%,3,3,0%
5179,I74P20,329,49,85%,3,3,0%
5180,I74P21,329,49,85%,3,3,0%
5181,I74P22,329,49,85%,3,3,0%
5182,I74P23,329,49,85%,3,3,0%
5183,I74P24,329,49,85%,3,3,0%
5184,I74P25,329,49,85%,3,3,0%
5185,I74P26,329,49,85%,3,3,0%
5186,I74P27,329,49,85%,3,3,0%
5187,I74P28,329,49,85%,3,3,0%
5188,I75P00,176,49,72%,2,2,0%
5189,I75P01,176,49,72%,2,2,0%
5190,I75P02,176,49,72%,2,2,0%
5191,I75P03,176,49,72%,2,2,0%
5192,I75P04,176,49,72%,2,2,0%
5193,I75P05,176,49,72%,2,2,0%
5194,I75P06,176,49,72%,2,2,0%
5195,I75P07,176,49,72%,2,2,0%
5196,I75P08,176,49,72%,2,2,0%
5197,I75P09,176,49,72%,2,2,0%
5198,I75P10,176,49,72%,2,2,0%
5199,I75P11,176,49,72%,2,2,0%
5200,I75P12,176,49,72%,2,2,0%
5201,I75P13,176,49,72%,2,2,0%
5202,I75P14,176,49,72%,2,2,0%
5203,I75P15,176,49,72%,2,2,0%
5204,I75P16,176,49,72%,2,2,0%
5205,I75P17,176,49,72%,2,2,0%
5206,I75P18,176,49,72%,2,2,0%
5207,I75P19,176,49,72%,2,2,0%
5208,I75P20,176,49,72%,2,2,0%
5209,I75P21,176,49,72%,2,2,0%
5210,I75P22,176,49,72%,2,2,0%
5211,I75P23,176,49,72%,2,2,0%
5212,I75P24,176,49,72%,2,2,0%
5213,I75P25,176,49,72%,2,2,0%
5214,I75P26,176,49,72%,2,2,0%
5215,I76P00,16,16,0%,2,2,0%
5216,I76P01,16,16,0%,2,2,0%
5217,I76P02,16,16,0%,2,2,0%
5218,I76P03,16,16,0%,2,2,0%
5219,I76P04,16,16,0%,2,2,0%
5220,I76P05,16,16,0%,2,2,0%
5221,I76P06,16,16,0%,2,2,0%
5222,I76P07,16,16,0%,2,2,0%
5223,I76P08,16,16,0%,2,2,0%
5224,I76P09,16,16,0%,2,2,0%
5225,I76P10,16,16,0%,2,2,0%
5226,I76P11,16,16,0%,2,2,0%
5227,I76P12,16,16,0%,2,2,0%
5228,I76P13,16,16,0%,2,2,0%
5229,I76P14,16,16,0%,2,2,0%
5230,I76P15,16,16,0%,2,2,0%
5231,I76P16,16,16,0%,2,2,0%
5232,I76P17,16,16,0%,2,2,0%
5233,I76P18,16,16,0%,2,2,0%
5234,I76P19,16,16,0%,2,2,0%
5235,I76P20,16,16,0%,2,2,0%
5236,I76P21,16,16,0%,2,2,0%
5237,I76P22,16,16,0%,2,2,0%
5238,I76P23,16,16,0%,2,2,0%
5239,I76P24,16,16,0%,2,2,0%
5240,I76P25,16,16,0%,2,2,0%
5241,I76P26,16,16,0%,2,2,0%
5242,I76P27,16,16,0%,2,2,0%
5243,I76P28,16,16,0%,2,2,0%
5244,I76P29,16,16,0%,2,2,0%
5245,I76P30,16,16,0%,2,2,0%
5246,I76P31,16,16,0%,2,2,0%
5247,I76P32,16,16,0%,2,2,0%
5248,I76P33,16,16,0%,2,2,0%
5249,I76P34,16,16,0%,2,2,0%
5250,I76P35,16,16,0%,2,2,0%
5251,I76P36,16,16,0%,2,2,0%
5252,I76P37,16,16,0%,2,2,0%
5253,I76P38,16,16,0%,2,2,0%
5254,I76P39,16,16,0%,2,2,0%
5255,I76P40,16,16,0%,2,2,0%
5256,I76P41,16,16,0%,2,2,0%
5257,I76P42,16,16,0%,2,2,0%
5258,I76P43,16,16,0%,2,2,0%
5259,I76P44,16,16,0%,2,2,0%
5260,I76P45,16,16,0%,2,2,0%
5261,I76P46,16,16,0%,2,2,0%
5262,I76P47,16,16,0%,2,2,0%
5263,I76P48,16,16,0%,2,2,0%
5264,I76P49,16,16,0%,2,2,0%
5265,I76P50,16,16,0%,2,2,0%
5266,I76P51,16,16,0%,2,2,0%
5267,I76P52,16,16,0%,2,2,0%
5268,I76P53,16,16,0%,2,2,0%
5269,I76P54,16,16,0%,2,2,0%
5270,I76P55,16,16,0%,2,2,0%
5271,I76P56,16,16,0%,2,2,0%
5272,I76P57,16,16,0%,2,2,0%
5273,I76P58,16,16,0%,2,2,0%
5274,I76P59,16,16,0%,2,2,0%
5275,I76P60,16,16,0%,2,2,0%
5276,I76P61,16,16,0%,2,2,0%
5277,I76P62,16,16,0%,2,2,0%
5278,I76P63,16,16,0%,2,2,0%
5279,I76P64,16,16,0%,2,2,0%
5280,I76P65,16,16,0%,2,2,0%
5281,I76P66,16,16,0%,2,2,0%
5282,I76P67,16,16,0%,2,2,0%
5283,I76P68,16,16,0%,2,2,0%
5284,I76P69,16,16,0%,2,2,0%
5285,I76P70,16,16,0%,2,2,0%
5286,I76P71,16,16,0%,2,2,0%
5287,I76P72,16,16,0%,2,2,0%
5288,I76P73,16,16,0%,2,2,0%
5289,I76P74,16,16,0%,2,2,0%
5290,I76P75,16,16,0%,2,2,0%
5291,I76P76,16,16,0%,2,2,0%
5292,I76P77,16,16,0%,2,2,0%
5293,I76P78,16,16,0%,2,2,0%
5294,I76P79,16,16,0%,2,2,0%
5295,I76P80,16,16,0%,2,2,0%
5296,I76P81,16,16,0%,2,2,0%
5297,I76P82,16,16,0%,2,2,0%
5298,I76P83,16,16,0%,2,2,0%
5299,I76P84,16,16,0%,2,2,0%
5300,I76P85,16,16,0%,2,2,0%
5301,I76P86,16,16,0%,2,2,0%
5302,I76P87,16,16,0%,2,2,0%
5303,I76P88,16,16,0%,2,2,0%
5304,I76P89,16,16,0%,2,2,0%
5305,I76P90,16,16,0%,2,2,0%
5306,I76P91,16,16,0%,2,2,0%
5307,I76P92,16,16,0%,2,2,0%
5308,I76P93,16,16,0%,2,2,0%
5309,I76P94,16,16,0%,2,2,0%
5310,I76P95,16,16,0%,2,2,0%
5311,I77P00,133,50,62%,3,3,0%
5312,I77P01,133,50,62%,3,3,0%
5313,I77P02,133,50,62%,3,3,0%
5314,I77P03,133,50,62%,3,3,0%
5315,I77P04,133,50,62%,3,3,0%
5316,I77P05,133,50,62%,3,3,0%
5317,I77P06,133,50,62%,3,3,0%
