entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I359P17,3,3,0%,2,2,0%,2,2,0%
I359P18,3,3,0%,2,2,0%,2,2,0%
I359P19,3,3,0%,2,2,0%,2,2,0%
I359P20,3,3,0%,2,2,0%,2,2,0%
I359P21,3,3,0%,2,2,0%,2,2,0%
I359P22,3,3,0%,2,2,0%,2,2,0%
I359P23,3,3,0%,2,2,0%,2,2,0%
I359P24,3,3,0%,2,2,0%,2,2,0%
I359P25,3,3,0%,2,2,0%,2,2,0%
I359P26,3,3,0%,2,2,0%,2,2,0%
I359P27,3,3,0%,2,2,0%,2,2,0%
I359P28,3,3,0%,2,2,0%,2,2,0%
I359P29,3,3,0%,2,2,0%,2,2,0%
I359P30,3,3,0%,2,2,0%,2,2,0%
I359P31,3,3,0%,2,2,0%,2,2,0%
I359P32,3,3,0%,2,2,0%,2,2,0%
I359P33,3,3,0%,2,2,0%,2,2,0%
I359P34,3,3,0%,2,2,0%,2,2,0%
I359P35,3,3,0%,2,2,0%,2,2,0%
I359P36,3,3,0%,2,2,0%,2,2,0%
I359P37,3,3,0%,2,2,0%,2,2,0%
I359P38,3,3,0%,2,2,0%,2,2,0%
I359P39,3,3,0%,2,2,0%,2,2,0%
I359P40,3,3,0%,2,2,0%,2,2,0%
I359P41,3,3,0%,2,2,0%,2,2,0%
I359P42,3,3,0%,2,2,0%,2,2,0%
I359P43,3,3,0%,2,2,0%,2,2,0%
I359P44,3,3,0%,2,2,0%,2,2,0%
I359P45,3,3,0%,2,2,0%,2,2,0%
I359P46,3,3,0%,2,2,0%,2,2,0%
I359P47,3,3,0%,2,2,0%,2,2,0%
I359P48,3,3,0%,2,2,0%,2,2,0%
I359P49,3,3,0%,2,2,0%,2,2,0%
I359P50,3,3,0%,2,2,0%,2,2,0%
I359P51,3,3,0%,2,2,0%,2,2,0%
I359P52,3,3,0%,2,2,0%,2,2,0%
I359P53,3,3,0%,2,2,0%,2,2,0%
I359P54,3,3,0%,2,2,0%,2,2,0%
I359P55,3,3,0%,2,2,0%,2,2,0%
I359P56,3,3,0%,2,2,0%,2,2,0%
I359P57,3,3,0%,2,2,0%,2,2,0%
I359P58,3,3,0%,2,2,0%,2,2,0%
I359P59,3,3,0%,2,2,0%,2,2,0%
I359P60,3,3,0%,2,2,0%,2,2,0%
I359P61,3,3,0%,2,2,0%,2,2,0%
I359P62,3,3,0%,2,2,0%,2,2,0%
I359P63,3,3,0%,2,2,0%,2,2,0%
I359P64,3,3,0%,2,2,0%,2,2,0%
I359P65,3,3,0%,2,2,0%,2,2,0%
I359P66,3,3,0%,2,2,0%,2,2,0%
I359P67,3,3,0%,2,2,0%,2,2,0%
I359P68,3,3,0%,2,2,0%,2,2,0%
I359P69,3,3,0%,2,2,0%,2,2,0%
I359P70,3,3,0%,2,2,0%,2,2,0%
I359P71,3,3,0%,2,2,0%,2,2,0%
I359P72,3,3,0%,2,2,0%,2,2,0%
I359P73,3,3,0%,2,2,0%,2,2,0%
I359P74,3,3,0%,2,2,0%,2,2,0%
I359P75,3,3,0%,2,2,0%,2,2,0%
I359P76,3,3,0%,2,2,0%,2,2,0%
I359P77,3,3,0%,2,2,0%,2,2,0%
I359P78,3,3,0%,2,2,0%,2,2,0%
I359P79,3,3,0%,2,2,0%,2,2,0%
I359P80,3,3,0%,2,2,0%,2,2,0%
I359P81,3,3,0%,2,2,0%,2,2,0%
I359P82,3,3,0%,2,2,0%,2,2,0%
I359P83,3,3,0%,2,2,0%,2,2,0%
I359P84,3,3,0%,2,2,0%,2,2,0%
I359P85,3,3,0%,2,2,0%,2,2,0%
I359P86,3,3,0%,2,2,0%,2,2,0%
I359P87,3,3,0%,2,2,0%,2,2,0%
I359P88,3,3,0%,2,2,0%,2,2,0%
I359P89,3,3,0%,2,2,0%,2,2,0%
I359P90,3,3,0%,2,2,0%,2,2,0%
I359P91,3,3,0%,2,2,0%,2,2,0%
I359P92,3,3,0%,2,2,0%,2,2,0%
I359P93,3,3,0%,2,2,0%,2,2,0%
I359P94,3,3,0%,2,2,0%,2,2,0%
I359P95,3,3,0%,2,2,0%,2,2,0%
I360P00,3,3,0%,2,2,0%,2,2,0%
I360P01,3,3,0%,2,2,0%,2,2,0%
I360P02,3,3,0%,2,2,0%,2,2,0%
I360P03,3,3,0%,2,2,0%,2,2,0%
I360P04,3,3,0%,2,2,0%,2,2,0%
I360P05,3,3,0%,2,2,0%,2,2,0%
I360P06,3,3,0%,2,2,0%,2,2,0%
I360P07,3,3,0%,2,2,0%,2,2,0%
I360P08,3,3,0%,2,2,0%,2,2,0%
I360P09,3,3,0%,2,2,0%,2,2,0%
I360P10,3,3,0%,2,2,0%,2,2,0%
I360P11,3,3,0%,2,2,0%,2,2,0%
I360P12,3,3,0%,2,2,0%,2,2,0%
I360P13,3,3,0%,2,2,0%,2,2,0%
I360P14,3,3,0%,2,2,0%,2,2,0%
I360P15,3,3,0%,2,2,0%,2,2,0%
I360P16,3,3,0%,2,2,0%,2,2,0%
I360P17,3,3,0%,2,2,0%,2,2,0%
I360P18,3,3,0%,2,2,0%,2,2,0%
I360P19,3,3,0%,2,2,0%,2,2,0%
I360P20,3,3,0%,2,2,0%,2,2,0%
I360P21,3,3,0%,2,2,0%,2,2,0%
I360P22,3,3,0%,2,2,0%,2,2,0%
I360P23,3,3,0%,2,2,0%,2,2,0%
I360P24,3,3,0%,2,2,0%,2,2,0%
I360P25,3,3,0%,2,2,0%,2,2,0%
I360P26,3,3,0%,2,2,0%,2,2,0%
I360P27,3,3,0%,2,2,0%,2,2,0%
I360P28,3,3,0%,2,2,0%,2,2,0%
I360P29,3,3,0%,2,2,0%,2,2,0%
I360P30,3,3,0%,2,2,0%,2,2,0%
I360P31,3,3,0%,2,2,0%,2,2,0%
I360P32,3,3,0%,2,2,0%,2,2,0%
I360P33,3,3,0%,2,2,0%,2,2,0%
I360P34,3,3,0%,2,2,0%,2,2,0%
I360P35,3,3,0%,2,2,0%,2,2,0%
I360P36,3,3,0%,2,2,0%,2,2,0%
I360P37,3,3,0%,2,2,0%,2,2,0%
I360P38,3,3,0%,2,2,0%,2,2,0%
I360P39,3,3,0%,2,2,0%,2,2,0%
I360P40,3,3,0%,2,2,0%,2,2,0%
I360P41,3,3,0%,2,2,0%,2,2,0%
I360P42,3,3,0%,2,2,0%,2,2,0%
I360P43,3,3,0%,2,2,0%,2,2,0%
I360P44,3,3,0%,2,2,0%,2,2,0%
I360P45,3,3,0%,2,2,0%,2,2,0%
I360P46,3,3,0%,2,2,0%,2,2,0%
I360P47,3,3,0%,2,2,0%,2,2,0%
I360P48,3,3,0%,2,2,0%,2,2,0%
I360P49,3,3,0%,2,2,0%,2,2,0%
I360P50,3,3,0%,2,2,0%,2,2,0%
I360P51,3,3,0%,2,2,0%,2,2,0%
I360P52,3,3,0%,2,2,0%,2,2,0%
I360P53,3,3,0%,2,2,0%,2,2,0%
I360P54,3,3,0%,2,2,0%,2,2,0%
I360P55,3,3,0%,2,2,0%,2,2,0%
I360P56,3,3,0%,2,2,0%,2,2,0%
I360P57,3,3,0%,2,2,0%,2,2,0%
I360P58,3,3,0%,2,2,0%,2,2,0%
I360P59,3,3,0%,2,2,0%,2,2,0%
I360P60,3,3,0%,2,2,0%,2,2,0%
I360P61,3,3,0%,2,2,0%,2,2,0%
I360P62,3,3,0%,2,2,0%,2,2,0%
I360P63,3,3,0%,2,2,0%,2,2,0%
I360P64,3,3,0%,2,2,0%,2,2,0%
I360P65,3,3,0%,2,2,0%,2,2,0%
I360P66,3,3,0%,2,2,0%,2,2,0%
I360P67,3,3,0%,2,2,0%,2,2,0%
I360P68,3,3,0%,2,2,0%,2,2,0%
I360P69,3,3,0%,2,2,0%,2,2,0%
I360P70,3,3,0%,2,2,0%,2,2,0%
I360P71,3,3,0%,2,2,0%,2,2,0%
I360P72,3,3,0%,2,2,0%,2,2,0%
I360P73,3,3,0%,2,2,0%,2,2,0%
I360P74,3,3,0%,2,2,0%,2,2,0%
I360P75,3,3,0%,2,2,0%,2,2,0%
I360P76,3,3,0%,2,2,0%,2,2,0%
I360P77,3,3,0%,2,2,0%,2,2,0%
I360P78,3,3,0%,2,2,0%,2,2,0%
I360P79,3,3,0%,2,2,0%,2,2,0%
I360P80,3,3,0%,2,2,0%,2,2,0%
I360P81,3,3,0%,2,2,0%,2,2,0%
I360P82,3,3,0%,2,2,0%,2,2,0%
I360P83,3,3,0%,2,2,0%,2,2,0%
I360P84,3,3,0%,2,2,0%,2,2,0%
I360P85,3,3,0%,2,2,0%,2,2,0%
I360P86,3,3,0%,2,2,0%,2,2,0%
I360P87,3,3,0%,2,2,0%,2,2,0%
I360P88,3,3,0%,2,2,0%,2,2,0%
I360P89,3,3,0%,2,2,0%,2,2,0%
I360P90,3,3,0%,2,2,0%,2,2,0%
I360P91,3,3,0%,2,2,0%,2,2,0%
I360P92,3,3,0%,2,2,0%,2,2,0%
I360P93,3,3,0%,2,2,0%,2,2,0%
I360P94,3,3,0%,2,2,0%,2,2,0%
I360P95,3,3,0%,2,2,0%,2,2,0%
I361P00,3,3,0%,2,2,0%,2,2,0%
I361P01,3,3,0%,2,2,0%,2,2,0%
I361P02,3,3,0%,2,2,0%,2,2,0%
I361P03,3,3,0%,2,2,0%,2,2,0%
I361P04,3,3,0%,2,2,0%,2,2,0%
I361P05,3,3,0%,2,2,0%,2,2,0%
I361P06,3,3,0%,2,2,0%,2,2,0%
I361P07,3,3,0%,2,2,0%,2,2,0%
I361P08,3,3,0%,2,2,0%,2,2,0%
I361P09,3,3,0%,2,2,0%,2,2,0%
I361P10,3,3,0%,2,2,0%,2,2,0%
I361P11,3,3,0%,2,2,0%,2,2,0%
I361P12,3,3,0%,2,2,0%,2,2,0%
I361P13,3,3,0%,2,2,0%,2,2,0%
I361P14,3,3,0%,2,2,0%,2,2,0%
I361P15,3,3,0%,2,2,0%,2,2,0%
I361P16,3,3,0%,2,2,0%,2,2,0%
I361P17,3,3,0%,2,2,0%,2,2,0%
I361P18,3,3,0%,2,2,0%,2,2,0%
I361P19,3,3,0%,2,2,0%,2,2,0%
I361P20,3,3,0%,2,2,0%,2,2,0%
I361P21,3,3,0%,2,2,0%,2,2,0%
I361P22,3,3,0%,2,2,0%,2,2,0%
I361P23,3,3,0%,2,2,0%,2,2,0%
I361P24,3,3,0%,2,2,0%,2,2,0%
I361P25,3,3,0%,2,2,0%,2,2,0%
I361P26,3,3,0%,2,2,0%,2,2,0%
I361P27,3,3,0%,2,2,0%,2,2,0%
I361P28,3,3,0%,2,2,0%,2,2,0%
I361P29,3,3,0%,2,2,0%,2,2,0%
I361P30,3,3,0%,2,2,0%,2,2,0%
I361P31,3,3,0%,2,2,0%,2,2,0%
I361P32,3,3,0%,2,2,0%,2,2,0%
I361P33,3,3,0%,2,2,0%,2,2,0%
I361P34,3,3,0%,2,2,0%,2,2,0%
I361P35,3,3,0%,2,2,0%,2,2,0%
I361P36,3,3,0%,2,2,0%,2,2,0%
I361P37,3,3,0%,2,2,0%,2,2,0%
I361P38,3,3,0%,2,2,0%,2,2,0%
I361P39,3,3,0%,2,2,0%,2,2,0%
I361P40,3,3,0%,2,2,0%,2,2,0%
I361P41,3,3,0%,2,2,0%,2,2,0%
I361P42,3,3,0%,2,2,0%,2,2,0%
I361P43,3,3,0%,2,2,0%,2,2,0%
I361P44,3,3,0%,2,2,0%,2,2,0%
I361P45,3,3,0%,2,2,0%,2,2,0%
I361P46,3,3,0%,2,2,0%,2,2,0%
I361P47,3,3,0%,2,2,0%,2,2,0%
I361P48,3,3,0%,2,2,0%,2,2,0%
I361P49,3,3,0%,2,2,0%,2,2,0%
I361P50,3,3,0%,2,2,0%,2,2,0%
I361P51,3,3,0%,2,2,0%,2,2,0%
I361P52,3,3,0%,2,2,0%,2,2,0%
I361P53,3,3,0%,2,2,0%,2,2,0%
I361P54,3,3,0%,2,2,0%,2,2,0%
I361P55,3,3,0%,2,2,0%,2,2,0%
I361P56,3,3,0%,2,2,0%,2,2,0%
I361P57,3,3,0%,2,2,0%,2,2,0%
I361P58,3,3,0%,2,2,0%,2,2,0%
I361P59,3,3,0%,2,2,0%,2,2,0%
I361P60,3,3,0%,2,2,0%,2,2,0%
I361P61,3,3,0%,2,2,0%,2,2,0%
I361P62,3,3,0%,2,2,0%,2,2,0%
I361P63,3,3,0%,2,2,0%,2,2,0%
I361P64,3,3,0%,2,2,0%,2,2,0%
I361P65,3,3,0%,2,2,0%,2,2,0%
I361P66,3,3,0%,2,2,0%,2,2,0%
I361P67,3,3,0%,2,2,0%,2,2,0%
I361P68,3,3,0%,2,2,0%,2,2,0%
I361P69,3,3,0%,2,2,0%,2,2,0%
I361P70,3,3,0%,2,2,0%,2,2,0%
I361P71,3,3,0%,2,2,0%,2,2,0%
I361P72,3,3,0%,2,2,0%,2,2,0%
I361P73,3,3,0%,2,2,0%,2,2,0%
I361P74,3,3,0%,2,2,0%,2,2,0%
I361P75,3,3,0%,2,2,0%,2,2,0%
I361P76,3,3,0%,2,2,0%,2,2,0%
I361P77,3,3,0%,2,2,0%,2,2,0%
I361P78,3,3,0%,2,2,0%,2,2,0%
I361P79,3,3,0%,2,2,0%,2,2,0%
I361P80,3,3,0%,2,2,0%,2,2,0%
I361P81,3,3,0%,2,2,0%,2,2,0%
I361P82,3,3,0%,2,2,0%,2,2,0%
I361P83,3,3,0%,2,2,0%,2,2,0%
I361P84,3,3,0%,2,2,0%,2,2,0%
I361P85,3,3,0%,2,2,0%,2,2,0%
I361P86,3,3,0%,2,2,0%,2,2,0%
I361P87,3,3,0%,2,2,0%,2,2,0%
I361P88,3,3,0%,2,2,0%,2,2,0%
I361P89,3,3,0%,2,2,0%,2,2,0%
I361P90,3,3,0%,2,2,0%,2,2,0%
I361P91,3,3,0%,2,2,0%,2,2,0%
I361P92,3,3,0%,2,2,0%,2,2,0%
I361P93,3,3,0%,2,2,0%,2,2,0%
I361P94,3,3,0%,2,2,0%,2,2,0%
I361P95,3,3,0%,2,2,0%,2,2,0%
I362P00,14,14,0%,18,18,0%,3,3,0%
I362P01,14,14,0%,18,18,0%,3,3,0%
I362P02,14,14,0%,18,18,0%,3,3,0%
I362P03,14,14,0%,18,18,0%,3,3,0%
I362P04,14,14,0%,18,18,0%,3,3,0%
I362P05,14,14,0%,18,18,0%,3,3,0%
I362P06,14,14,0%,18,18,0%,3,3,0%
I362P07,14,14,0%,18,18,0%,3,3,0%
I362P08,14,14,0%,18,18,0%,3,3,0%
I363P00,14,14,0%,18,18,0%,3,3,0%
I363P01,14,14,0%,18,18,0%,3,3,0%
I363P02,14,14,0%,18,18,0%,3,3,0%
I363P03,14,14,0%,18,18,0%,3,3,0%
I363P04,14,14,0%,18,18,0%,3,3,0%
I363P05,14,14,0%,18,18,0%,3,3,0%
I363P06,14,14,0%,18,18,0%,3,3,0%
I363P07,14,14,0%,18,18,0%,3,3,0%
I363P08,14,14,0%,18,18,0%,3,3,0%
I363P09,14,14,0%,18,18,0%,3,3,0%
I363P10,14,14,0%,18,18,0%,3,3,0%
I363P11,14,14,0%,18,18,0%,3,3,0%
I363P12,14,14,0%,18,18,0%,3,3,0%
I363P13,14,14,0%,18,18,0%,3,3,0%
I363P14,14,14,0%,18,18,0%,3,3,0%
I363P15,14,14,0%,18,18,0%,3,3,0%
I363P16,14,14,0%,18,18,0%,3,3,0%
I363P17,14,14,0%,18,18,0%,3,3,0%
I363P18,14,14,0%,18,18,0%,3,3,0%
I363P19,14,14,0%,18,18,0%,3,3,0%
I363P20,14,14,0%,18,18,0%,3,3,0%
I363P21,14,14,0%,18,18,0%,3,3,0%
I363P22,14,14,0%,18,18,0%,3,3,0%
I363P23,14,14,0%,18,18,0%,3,3,0%
I363P24,14,14,0%,18,18,0%,3,3,0%
I363P25,14,14,0%,18,18,0%,3,3,0%
I363P26,14,14,0%,18,18,0%,3,3,0%
I363P27,14,14,0%,18,18,0%,3,3,0%
I363P28,14,14,0%,18,18,0%,3,3,0%
I363P29,14,14,0%,18,18,0%,3,3,0%
I363P30,14,14,0%,18,18,0%,3,3,0%
I363P31,14,14,0%,18,18,0%,3,3,0%
I363P32,14,14,0%,18,18,0%,3,3,0%
I363P33,14,14,0%,18,18,0%,3,3,0%
I363P34,14,14,0%,18,18,0%,3,3,0%
I363P35,14,14,0%,18,18,0%,3,3,0%
I363P36,14,14,0%,18,18,0%,3,3,0%
I363P37,14,14,0%,18,18,0%,3,3,0%
I364P00,7,7,0%,8,8,0%,2,2,0%
I364P01,7,7,0%,8,8,0%,2,2,0%
I364P02,7,7,0%,8,8,0%,2,2,0%
I364P03,7,7,0%,8,8,0%,2,2,0%
I364P04,7,7,0%,8,8,0%,2,2,0%
I364P05,7,7,0%,8,8,0%,2,2,0%
I364P06,7,7,0%,8,8,0%,2,2,0%
I364P07,7,7,0%,8,8,0%,2,2,0%
I364P08,7,7,0%,8,8,0%,2,2,0%
I364P09,7,7,0%,8,8,0%,2,2,0%
I364P10,7,7,0%,8,8,0%,2,2,0%
I364P11,7,7,0%,8,8,0%,2,2,0%
I364P12,7,7,0%,8,8,0%,2,2,0%
I364P13,7,7,0%,8,8,0%,2,2,0%
I364P14,7,7,0%,8,8,0%,2,2,0%
I364P15,7,7,0%,8,8,0%,2,2,0%
I364P16,7,7,0%,8,8,0%,2,2,0%
I364P17,7,7,0%,8,8,0%,2,2,0%
I364P18,7,7,0%,8,8,0%,2,2,0%
I364P19,7,7,0%,8,8,0%,2,2,0%
I364P20,7,7,0%,8,8,0%,2,2,0%
I364P21,7,7,0%,8,8,0%,2,2,0%
I364P22,7,7,0%,8,8,0%,2,2,0%
I364P23,7,7,0%,8,8,0%,2,2,0%
I364P24,7,7,0%,8,8,0%,2,2,0%
I364P25,7,7,0%,8,8,0%,2,2,0%
I364P26,7,7,0%,8,8,0%,2,2,0%
I364P27,7,7,0%,8,8,0%,2,2,0%
I364P28,7,7,0%,8,8,0%,2,2,0%
I364P29,7,7,0%,8,8,0%,2,2,0%
I364P30,7,7,0%,8,8,0%,2,2,0%
I364P31,7,7,0%,8,8,0%,2,2,0%
I364P32,7,7,0%,8,8,0%,2,2,0%
I364P33,7,7,0%,8,8,0%,2,2,0%
I364P34,7,7,0%,8,8,0%,2,2,0%
I364P35,7,7,0%,8,8,0%,2,2,0%
I364P36,7,7,0%,8,8,0%,2,2,0%
I364P37,7,7,0%,8,8,0%,2,2,0%
I364P38,7,7,0%,8,8,0%,2,2,0%
I364P39,7,7,0%,8,8,0%,2,2,0%
I364P40,7,7,0%,8,8,0%,2,2,0%
I364P41,7,7,0%,8,8,0%,2,2,0%
I364P42,7,7,0%,8,8,0%,2,2,0%
I364P43,7,7,0%,8,8,0%,2,2,0%
I364P44,7,7,0%,8,8,0%,2,2,0%
I364P45,7,7,0%,8,8,0%,2,2,0%
I364P46,7,7,0%,8,8,0%,2,2,0%
I364P47,7,7,0%,8,8,0%,2,2,0%
I364P48,7,7,0%,8,8,0%,2,2,0%
I365P00,3,3,0%,2,2,0%,2,2,0%
I365P01,3,3,0%,2,2,0%,2,2,0%
I365P02,3,3,0%,2,2,0%,2,2,0%
I365P03,3,3,0%,2,2,0%,2,2,0%
I365P04,3,3,0%,2,2,0%,2,2,0%
I365P05,3,3,0%,2,2,0%,2,2,0%
I365P06,3,3,0%,2,2,0%,2,2,0%
I365P07,3,3,0%,2,2,0%,2,2,0%
I365P08,3,3,0%,2,2,0%,2,2,0%
I365P09,3,3,0%,2,2,0%,2,2,0%
I365P10,3,3,0%,2,2,0%,2,2,0%
I365P11,3,3,0%,2,2,0%,2,2,0%
I365P12,3,3,0%,2,2,0%,2,2,0%
I365P13,3,3,0%,2,2,0%,2,2,0%
I365P14,3,3,0%,2,2,0%,2,2,0%
I365P15,3,3,0%,2,2,0%,2,2,0%
I365P16,3,3,0%,2,2,0%,2,2,0%
I365P17,3,3,0%,2,2,0%,2,2,0%
I365P18,3,3,0%,2,2,0%,2,2,0%
I365P19,3,3,0%,2,2,0%,2,2,0%
I365P20,3,3,0%,2,2,0%,2,2,0%
I365P21,3,3,0%,2,2,0%,2,2,0%
I365P22,3,3,0%,2,2,0%,2,2,0%
I365P23,3,3,0%,2,2,0%,2,2,0%
I365P24,3,3,0%,2,2,0%,2,2,0%
I365P25,3,3,0%,2,2,0%,2,2,0%
I365P26,3,3,0%,2,2,0%,2,2,0%
I365P27,3,3,0%,2,2,0%,2,2,0%
I365P28,3,3,0%,2,2,0%,2,2,0%
I365P29,3,3,0%,2,2,0%,2,2,0%
I365P30,3,3,0%,2,2,0%,2,2,0%
I365P31,3,3,0%,2,2,0%,2,2,0%
I365P32,3,3,0%,2,2,0%,2,2,0%
I365P33,3,3,0%,2,2,0%,2,2,0%
I365P34,3,3,0%,2,2,0%,2,2,0%
I365P35,3,3,0%,2,2,0%,2,2,0%
I365P36,3,3,0%,2,2,0%,2,2,0%
I365P37,3,3,0%,2,2,0%,2,2,0%
I365P38,3,3,0%,2,2,0%,2,2,0%
I365P39,3,3,0%,2,2,0%,2,2,0%
I365P40,3,3,0%,2,2,0%,2,2,0%
I365P41,3,3,0%,2,2,0%,2,2,0%
I365P42,3,3,0%,2,2,0%,2,2,0%
I365P43,3,3,0%,2,2,0%,2,2,0%
I365P44,3,3,0%,2,2,0%,2,2,0%
I365P45,3,3,0%,2,2,0%,2,2,0%
I365P46,3,3,0%,2,2,0%,2,2,0%
I365P47,3,3,0%,2,2,0%,2,2,0%
I365P48,3,3,0%,2,2,0%,2,2,0%
I365P49,3,3,0%,2,2,0%,2,2,0%
I365P50,3,3,0%,2,2,0%,2,2,0%
I365P51,3,3,0%,2,2,0%,2,2,0%
I365P52,3,3,0%,2,2,0%,2,2,0%
I365P53,3,3,0%,2,2,0%,2,2,0%
I365P54,3,3,0%,2,2,0%,2,2,0%
I365P55,3,3,0%,2,2,0%,2,2,0%
I365P56,3,3,0%,2,2,0%,2,2,0%
I365P57,3,3,0%,2,2,0%,2,2,0%
I365P58,3,3,0%,2,2,0%,2,2,0%
I365P59,3,3,0%,2,2,0%,2,2,0%
I365P60,3,3,0%,2,2,0%,2,2,0%
I365P61,3,3,0%,2,2,0%,2,2,0%
I365P62,3,3,0%,2,2,0%,2,2,0%
I365P63,3,3,0%,2,2,0%,2,2,0%
I365P64,3,3,0%,2,2,0%,2,2,0%
I365P65,3,3,0%,2,2,0%,2,2,0%
I365P66,3,3,0%,2,2,0%,2,2,0%
I365P67,3,3,0%,2,2,0%,2,2,0%
I365P68,3,3,0%,2,2,0%,2,2,0%
I365P69,3,3,0%,2,2,0%,2,2,0%
I365P70,3,3,0%,2,2,0%,2,2,0%
I365P71,3,3,0%,2,2,0%,2,2,0%
I365P72,3,3,0%,2,2,0%,2,2,0%
I365P73,3,3,0%,2,2,0%,2,2,0%
I365P74,3,3,0%,2,2,0%,2,2,0%
I365P75,3,3,0%,2,2,0%,2,2,0%
I365P76,3,3,0%,2,2,0%,2,2,0%
I365P77,3,3,0%,2,2,0%,2,2,0%
I365P78,3,3,0%,2,2,0%,2,2,0%
I365P79,3,3,0%,2,2,0%,2,2,0%
I365P80,3,3,0%,2,2,0%,2,2,0%
I365P81,3,3,0%,2,2,0%,2,2,0%
I365P82,3,3,0%,2,2,0%,2,2,0%
I365P83,3,3,0%,2,2,0%,2,2,0%
I365P84,3,3,0%,2,2,0%,2,2,0%
I365P85,3,3,0%,2,2,0%,2,2,0%
I365P86,3,3,0%,2,2,0%,2,2,0%
I365P87,3,3,0%,2,2,0%,2,2,0%
I365P88,3,3,0%,2,2,0%,2,2,0%
I365P89,3,3,0%,2,2,0%,2,2,0%
I365P90,3,3,0%,2,2,0%,2,2,0%
I365P91,3,3,0%,2,2,0%,2,2,0%
I365P92,3,3,0%,2,2,0%,2,2,0%
I365P93,3,3,0%,2,2,0%,2,2,0%
I365P94,3,3,0%,2,2,0%,2,2,0%
I365P95,3,3,0%,2,2,0%,2,2,0%
I366P00,4,4,0%,4,4,0%,2,2,0%
I366P01,4,4,0%,4,4,0%,2,2,0%
I366P02,4,4,0%,4,4,0%,2,2,0%
I366P03,4,4,0%,4,4,0%,2,2,0%
I366P04,4,4,0%,4,4,0%,2,2,0%
I366P05,4,4,0%,4,4,0%,2,2,0%
I366P06,4,4,0%,4,4,0%,2,2,0%
I366P07,4,4,0%,4,4,0%,2,2,0%
I366P08,4,4,0%,4,4,0%,2,2,0%
I366P09,4,4,0%,4,4,0%,2,2,0%
I366P10,4,4,0%,4,4,0%,2,2,0%
I366P11,4,4,0%,4,4,0%,2,2,0%
I366P12,4,4,0%,4,4,0%,2,2,0%
I366P13,4,4,0%,4,4,0%,2,2,0%
I366P14,4,4,0%,4,4,0%,2,2,0%
I366P15,4,4,0%,4,4,0%,2,2,0%
I366P16,4,4,0%,4,4,0%,2,2,0%
I366P17,4,4,0%,4,4,0%,2,2,0%
I366P18,4,4,0%,4,4,0%,2,2,0%
I366P19,4,4,0%,4,4,0%,2,2,0%
I366P20,4,4,0%,4,4,0%,2,2,0%
I366P21,4,4,0%,4,4,0%,2,2,0%
I366P22,4,4,0%,4,4,0%,2,2,0%
I366P23,4,4,0%,4,4,0%,2,2,0%
I366P24,4,4,0%,4,4,0%,2,2,0%
I366P25,4,4,0%,4,4,0%,2,2,0%
I366P26,4,4,0%,4,4,0%,2,2,0%
I366P27,4,4,0%,4,4,0%,2,2,0%
I366P28,4,4,0%,4,4,0%,2,2,0%
I366P29,4,4,0%,4,4,0%,2,2,0%
I366P30,4,4,0%,4,4,0%,2,2,0%
I366P31,4,4,0%,4,4,0%,2,2,0%
I366P32,4,4,0%,4,4,0%,2,2,0%
I366P33,4,4,0%,4,4,0%,2,2,0%
I366P34,4,4,0%,4,4,0%,2,2,0%
I366P35,4,4,0%,4,4,0%,2,2,0%
I366P36,4,4,0%,4,4,0%,2,2,0%
I366P37,4,4,0%,4,4,0%,2,2,0%
I366P38,4,4,0%,4,4,0%,2,2,0%
I366P39,4,4,0%,4,4,0%,2,2,0%
I366P40,4,4,0%,4,4,0%,2,2,0%
I366P41,4,4,0%,4,4,0%,2,2,0%
I366P42,4,4,0%,4,4,0%,2,2,0%
I366P43,4,4,0%,4,4,0%,2,2,0%
I366P44,4,4,0%,4,4,0%,2,2,0%
I366P45,4,4,0%,4,4,0%,2,2,0%
I366P46,4,4,0%,4,4,0%,2,2,0%
I366P47,4,4,0%,4,4,0%,2,2,0%
I366P48,4,4,0%,4,4,0%,2,2,0%
I366P49,4,4,0%,4,4,0%,2,2,0%
I366P50,4,4,0%,4,4,0%,2,2,0%
I366P51,4,4,0%,4,4,0%,2,2,0%
I366P52,4,4,0%,4,4,0%,2,2,0%
I366P53,4,4,0%,4,4,0%,2,2,0%
I366P54,4,4,0%,4,4,0%,2,2,0%
I366P55,4,4,0%,4,4,0%,2,2,0%
I366P56,4,4,0%,4,4,0%,2,2,0%
I366P57,4,4,0%,4,4,0%,2,2,0%
I366P58,4,4,0%,4,4,0%,2,2,0%
I366P59,4,4,0%,4,4,0%,2,2,0%
I366P60,4,4,0%,4,4,0%,2,2,0%
I366P61,4,4,0%,4,4,0%,2,2,0%
I366P62,4,4,0%,4,4,0%,2,2,0%
I366P63,4,4,0%,4,4,0%,2,2,0%
I366P64,4,4,0%,4,4,0%,2,2,0%
I366P65,4,4,0%,4,4,0%,2,2,0%
I366P66,4,4,0%,4,4,0%,2,2,0%
I366P67,4,4,0%,4,4,0%,2,2,0%
I366P68,4,4,0%,4,4,0%,2,2,0%
I366P69,4,4,0%,4,4,0%,2,2,0%
I366P70,4,4,0%,4,4,0%,2,2,0%
I366P71,4,4,0%,4,4,0%,2,2,0%
I366P72,4,4,0%,4,4,0%,2,2,0%
